origin_utc,open,high,low,close,volume,iv_daily_sigma,iv_available_ms
2025-02-15 00:00:00+00:00,2724.75,2738.0,2655.31,2691.73,1286579.513,0.036210466964790994,1739491260000.0
2025-02-16 00:00:00+00:00,2691.74,2726.27,2643.75,2660.0,1494743.5899999999,0.03498042074670398,1739577660000.0
2025-02-17 00:00:00+00:00,2660.01,2848.76,2632.81,2743.0,4114492.1689999998,0.03449887073792099,1739664060000.0
2025-02-18 00:00:00+00:00,2742.99,2755.85,2604.18,2670.57,3579587.4820000003,0.03489667291908955,1739750460000.0
2025-02-19 00:00:00+00:00,2670.56,2736.12,2654.82,2714.06,2404564.481,0.03529447510025812,1739836860000.0
2025-02-20 00:00:00+00:00,2714.06,2770.5,2705.64,2736.87,2363654.302,0.03538869140632435,1739923260000.0
2025-02-21 00:00:00+00:00,2736.86,2845.0,2614.76,2660.85,6002308.013,0.03398068105455668,1740009660000.0
2025-02-22 00:00:00+00:00,2660.86,2797.21,2651.24,2762.01,2505671.695,0.03279250875027689,1740096060000.0
2025-02-23 00:00:00+00:00,2762.0,2860.9,2743.62,2818.54,3105005.7070000004,0.03345202289274056,1740182460000.0
2025-02-24 00:00:00+00:00,2818.54,2839.0,2466.34,2512.27,5891164.461,0.034279032690433094,1740268860000.0
2025-02-25 00:00:00+00:00,2512.26,2532.89,2287.13,2494.45,8206583.6680000005,0.03498042074670398,1740355260000.0
2025-02-26 00:00:00+00:00,2494.46,2506.45,2252.78,2335.33,6596169.478,0.03396497833687897,1740441660000.0
2025-02-27 00:00:00+00:00,2335.34,2381.44,2229.0,2306.66,4574087.764,0.034043491925267504,1740528060000.0
2025-02-28 00:00:00+00:00,2306.65,2313.24,2070.0,2236.59,9311975.743999999,0.03462972671856854,1740614460000.0
2025-03-01 00:00:00+00:00,2236.59,2279.75,2141.17,2216.6,3472964.0489999996,0.034655897914698044,1740700860000.0
2025-03-02 00:00:00+00:00,2216.59,2550.0,2170.09,2517.12,8185197.482000001,0.03395450985842717,1740787260000.0
2025-03-03 00:00:00+00:00,2517.12,2522.84,2094.76,2148.22,7766111.123,0.03467160063237576,1740873660000.0
2025-03-04 00:00:00+00:00,2148.21,2221.77,1979.99,2170.51,9151176.202,0.03568180880297487,1740960060000.0
2025-03-05 00:00:00+00:00,2170.51,2272.94,2153.7,2240.45,4626954.982,0.03886422625232337,1741046460000.0
2025-03-06 00:00:00+00:00,2240.44,2318.99,2175.5,2201.34,4574430.922,0.03823611754521511,1741132860000.0
2025-03-07 00:00:00+00:00,2201.33,2259.34,2100.75,2140.72,6125675.539,0.03748762133591111,1741219260000.0
2025-03-08 00:00:00+00:00,2140.72,2234.4,2103.07,2202.84,2667066.135,0.038026747976179026,1741305660000.0
2025-03-09 00:00:00+00:00,2202.83,2211.27,1986.8,2019.2,4793159.949,0.036367494141568056,1741392060000.0
2025-03-10 00:00:00+00:00,2019.34,2152.99,1807.75,1864.51,9275180.166000001,0.0362418724001464,1741478460000.0
2025-03-11 00:00:00+00:00,1864.52,1969.77,1752.5,1922.61,9136006.396000002,0.04080089476590716,1741564860000.0
2025-03-12 00:00:00+00:00,1922.6,1955.9,1828.87,1907.24,7503776.831,0.039230622998136525,1741651260000.0
2025-03-13 00:00:00+00:00,1907.23,1922.0,1820.2,1863.76,5305883.8,0.038356505047410866,1741737660000.0
2025-03-14 00:00:00+00:00,1863.75,1945.62,1860.41,1910.79,3494472.9289999995,0.03928296539039554,1741824060000.0
2025-03-15 00:00:00+00:00,1910.78,1957.68,1902.47,1936.27,1877714.35,0.03891133440535649,1741910460000.0
2025-03-16 00:00:00+00:00,1936.26,1940.0,1857.08,1885.97,3167735.396,0.03780690992869114,1741996860000.0
2025-03-17 00:00:00+00:00,1885.96,1951.76,1878.66,1925.37,3207773.053,0.03790636047398328,1742083260000.0
2025-03-18 00:00:00+00:00,1925.36,1935.44,1871.14,1930.64,3234486.937,0.03803721645463083,1742169660000.0
2025-03-19 00:00:00+00:00,1930.63,2069.69,1927.12,2055.21,6384300.0,0.03619476424711328,1742256060000.0
2025-03-20 00:00:00+00:00,2055.22,2067.15,1951.15,1982.72,4033783.5369999995,0.03530494357870992,1742342460000.0
2025-03-21 00:00:00+00:00,1982.72,1995.8,1932.0,1964.81,2832280.4469999997,0.03582313326207423,1742428860000.0
2025-03-22 00:00:00+00:00,1964.81,2006.0,1963.41,1979.56,1718916.027,0.03426856421198129,1742515260000.0
2025-03-23 00:00:00+00:00,1979.55,2020.0,1975.51,2005.0,2158448.476,0.0335462391988068,1742601660000.0
2025-03-24 00:00:00+00:00,2005.0,2104.24,1976.46,2080.41,4667944.526000001,0.03479722237379741,1742688060000.0
2025-03-25 00:00:00+00:00,2080.4,2097.21,2036.0,2065.22,3242153.268,0.03356717615571041,1742774460000.0
2025-03-26 00:00:00+00:00,2065.22,2077.7,1980.41,2008.69,3880044.941,0.03271399516188836,1742860860000.0
2025-03-27 00:00:00+00:00,2008.69,2036.88,1985.71,2002.8,3264548.453,0.03238947232988243,1742947260000.0
2025-03-28 00:00:00+00:00,2002.8,2015.09,1854.2,1896.02,5692204.684,0.03245228320059325,1743033660000.0
2025-03-29 00:00:00+00:00,1896.03,1912.94,1796.13,1827.32,4384848.1850000005,0.032091120694006006,1743120060000.0
2025-03-30 00:00:00+00:00,1827.31,1848.08,1766.04,1806.99,3858562.08,0.03360381583029172,1743206460000.0
2025-03-31 00:00:00+00:00,1806.99,1853.34,1775.92,1821.59,5212530.7129999995,0.03741957622597438,1743292860000.0
2025-04-01 00:00:00+00:00,1821.59,1927.79,1816.64,1904.21,4671744.603,0.03751379253204062,1743379260000.0
2025-04-02 00:00:00+00:00,1904.21,1957.97,1780.52,1794.1,7079855.203,0.03592781804659227,1743465660000.0
2025-04-03 00:00:00+00:00,1794.11,1844.97,1747.47,1816.48,5186368.348999999,0.034833862048378725,1743552060000.0
2025-04-04 00:00:00+00:00,1816.48,1834.7,1757.52,1815.97,6221114.502,0.03611101641949884,1743638460000.0
2025-04-05 00:00:00+00:00,1815.97,1826.63,1761.18,1805.15,2358927.115,0.03644077349073068,1743724860000.0
2025-04-06 00:00:00+00:00,1805.14,1816.38,1535.27,1579.98,9388042.765,0.03731489144145634,1743811260000.0
2025-04-07 00:00:00+00:00,1579.98,1638.47,1410.0,1552.44,17632071.352,0.0381994778706338,1743897660000.0
2025-04-08 00:00:00+00:00,1552.44,1618.0,1441.62,1472.67,9197866.83,0.04264858121265062,1743984060000.0
2025-04-09 00:00:00+00:00,1472.68,1688.0,1384.0,1668.69,16116570.623,0.03928819962962145,1744070460000.0
2025-04-10 00:00:00+00:00,1668.7,1669.19,1470.84,1521.57,9945193.041000001,0.041031201291846855,1744156860000.0
2025-04-11 00:00:00+00:00,1521.56,1590.88,1503.63,1565.96,6468082.686000001,0.03808955884688985,1744243260000.0
2025-04-12 00:00:00+00:00,1565.97,1669.85,1545.06,1643.6,5604513.987,0.03950803767710934,1744329660000.0
2025-04-13 00:00:00+00:00,1643.6,1649.2,1559.4,1596.92,6495362.492000001,0.03996865072898872,1744416060000.0
2025-04-14 00:00:00+00:00,1596.93,1691.57,1594.73,1623.02,6972175.93,0.039586551265497864,1744502460000.0
2025-04-15 00:00:00+00:00,1623.02,1660.68,1582.14,1588.0,5330097.578,0.041130651837138994,1744588860000.0
2025-04-16 00:00:00+00:00,1588.0,1614.95,1537.56,1576.58,7222095.782,0.038026747976179026,1744675260000.0
2025-04-17 00:00:00+00:00,1576.57,1616.81,1562.26,1582.84,4942514.541999999,0.03708458491551664,1744761660000.0
2025-04-18 00:00:00+00:00,1582.84,1600.0,1572.65,1587.91,2400463.7369999997,0.0364826474045379,1744848060000.0
2025-04-19 00:00:00+00:00,1587.91,1632.29,1584.01,1612.44,2503971.109,0.03678623327964022,1744934460000.0
2025-04-20 00:00:00+00:00,1612.45,1618.46,1564.69,1586.56,3100920.9869999997,0.035791727826718814,1745020860000.0
2025-04-21 00:00:00+00:00,1586.57,1658.0,1560.62,1578.64,7470078.354,0.03545673651626108,1745107260000.0
2025-04-22 00:00:00+00:00,1578.63,1779.02,1535.0,1755.57,10307669.455,0.03612671913717655,1745193660000.0
2025-04-23 00:00:00+00:00,1755.58,1838.0,1744.3,1794.46,8309523.120000001,0.03581789902284833,1745280060000.0
2025-04-24 00:00:00+00:00,1794.45,1802.27,1721.22,1768.8,5247333.370999999,0.03804768493308264,1745366460000.0
2025-04-25 00:00:00+00:00,1768.79,1826.91,1737.4,1783.77,5989110.176,0.03752949524971833,1745452860000.0
2025-04-26 00:00:00+00:00,1783.76,1841.49,1777.31,1820.0,3965587.8490000004,0.03641983653382707,1745539260000.0
2025-04-27 00:00:00+00:00,1819.99,1857.0,1780.25,1790.21,3619555.606,0.036294214792405424,1745625660000.0
2025-04-28 00:00:00+00:00,1790.22,1826.71,1742.15,1799.22,6352728.687000001,0.036603034906733646,1745712060000.0
2025-04-29 00:00:00+00:00,1799.21,1842.82,1779.36,1796.57,5315318.445,0.03652975555757102,1745798460000.0
2025-04-30 00:00:00+00:00,1796.57,1816.0,1730.6,1792.71,5626543.488,0.03565040336761946,1745884860000.0
2025-05-01 00:00:00+00:00,1792.71,1872.71,1791.55,1837.19,5360708.038000001,0.035430565320131564,1745971260000.0
2025-05-02 00:00:00+00:00,1837.18,1871.06,1812.0,1841.22,4329970.3440000005,0.03479722237379741,1746057660000.0
2025-05-03 00:00:00+00:00,1841.22,1848.0,1807.75,1832.55,2801643.56,0.034661132153923954,1746144060000.0
2025-05-04 00:00:00+00:00,1832.55,1849.53,1801.71,1807.87,3055757.356,0.033682329418680254,1746230460000.0
2025-05-05 00:00:00+00:00,1807.87,1832.98,1780.02,1819.43,4641355.365,0.03380795116010191,1746316860000.0
2025-05-06 00:00:00+00:00,1819.43,1820.3,1750.0,1816.22,5344191.56,0.03408536583907472,1746403260000.0
2025-05-07 00:00:00+00:00,1816.23,1850.0,1786.0,1810.14,5769207.9629999995,0.032776806032599186,1746489660000.0
2025-05-08 00:00:00+00:00,1810.13,2227.0,1807.72,2206.54,13290171.723,0.03365615822255075,1746576060000.0
2025-05-09 00:00:00+00:00,2206.53,2490.75,2183.59,2344.3,13924417.936999999,0.03321124788834907,1746662460000.0
2025-05-10 00:00:00+00:00,2344.31,2600.76,2315.09,2581.91,9337754.747,0.03504846585664071,1746748860000.0
2025-05-11 00:00:00+00:00,2581.9,2608.0,2434.89,2513.48,7493744.561000001,0.03781737840714294,1746835260000.0
2025-05-12 00:00:00+00:00,2513.48,2624.84,2406.55,2494.16,9197060.865,0.039502803437883434,1746921660000.0
2025-05-13 00:00:00+00:00,2494.16,2738.62,2414.36,2678.59,8696179.007,0.03907883006058535,1747008060000.0
2025-05-14 00:00:00+00:00,2678.58,2724.96,2545.0,2608.74,6914278.151000001,0.03784878384249836,1747094460000.0
2025-05-15 00:00:00+00:00,2608.75,2646.1,2475.61,2547.75,8115677.6219999995,0.037341062637585846,1747180860000.0
2025-05-16 00:00:00+00:00,2547.76,2648.68,2527.14,2535.72,5514825.1219999995,0.03707411643706483,1747267260000.0
2025-05-17 00:00:00+00:00,2535.71,2537.63,2442.65,2474.09,5088864.02,0.03671818816970349,1747353660000.0
2025-05-18 00:00:00+00:00,2474.09,2587.52,2312.62,2496.98,8079064.264,0.036084845223369334,1747440060000.0
2025-05-19 00:00:00+00:00,2496.98,2546.97,2346.99,2526.87,8872894.591,0.03628898055317952,1747526460000.0
2025-05-20 00:00:00+00:00,2526.87,2588.0,2438.39,2523.09,6945963.631999999,0.03889039744845288,1747612860000.0
2025-05-21 00:00:00+00:00,2523.08,2615.46,2450.72,2550.26,10600046.776,0.037199738178486486,1747699260000.0
2025-05-22 00:00:00+00:00,2550.26,2692.61,2543.37,2663.72,6985054.6850000005,0.03710028763319435,1747785660000.0
2025-05-23 00:00:00+00:00,2663.72,2734.3,2497.0,2525.39,9061544.830000002,0.03841931591812169,1747872060000.0
2025-05-24 00:00:00+00:00,2525.38,2574.5,2511.13,2529.27,2752527.948,0.03914687517052209,1747958460000.0
2025-05-25 00:00:00+00:00,2529.27,2553.0,2457.6,2550.03,4036746.533,0.03805291917230854,1748044860000.0
2025-05-26 00:00:00+00:00,2550.03,2598.6,2521.29,2562.43,3750834.338,0.038073856129212144,1748131260000.0
2025-05-27 00:00:00+00:00,2562.42,2711.8,2508.0,2659.84,6941172.913000001,0.038492595267284324,1748217660000.0
2025-05-28 00:00:00+00:00,2659.83,2689.13,2606.0,2680.4,5156133.407,0.037581837641977346,1748304060000.0
2025-05-29 00:00:00+00:00,2680.4,2788.88,2617.11,2630.3,7588357.955,0.03725208057074551,1748390460000.0
2025-05-30 00:00:00+00:00,2630.3,2648.42,2503.37,2529.63,6984847.342,0.03671295393047759,1748476860000.0
2025-05-31 00:00:00+00:00,2529.62,2550.0,2474.0,2527.08,3446829.335,0.038183775152956095,1748563260000.0
2025-06-01 00:00:00+00:00,2527.08,2547.0,2465.0,2537.89,3484871.7290000003,0.03737770231216716,1748649660000.0
2025-06-02 00:00:00+00:00,2537.89,2614.2,2472.74,2606.48,5275446.384,0.03793776590933869,1748736060000.0
2025-06-03 00:00:00+00:00,2606.49,2654.98,2563.0,2592.16,5191907.18,0.03780690992869114,1748822460000.0
2025-06-04 00:00:00+00:00,2592.16,2679.64,2582.41,2606.62,5284587.533,0.036409368055375264,1748908860000.0
2025-06-05 00:00:00+00:00,2606.62,2640.0,2390.0,2412.9,8492400.719999999,0.035791727826718814,1748995260000.0
2025-06-06 00:00:00+00:00,2412.9,2529.67,2379.62,2475.38,5419019.543,0.035540484343875516,1749081660000.0
2025-06-07 00:00:00+00:00,2475.38,2545.0,2455.85,2523.4,2692914.761,0.037922063191660985,1749168060000.0
2025-06-08 00:00:00+00:00,2523.41,2548.02,2483.28,2508.32,2632952.539,0.03628374631395361,1749254460000.0
2025-06-09 00:00:00+00:00,2508.31,2693.2,2475.83,2679.12,5572543.306,0.037304422963004534,1749340860000.0
2025-06-10 00:00:00+00:00,2679.13,2827.0,2655.0,2815.74,8830157.515,0.03717880122158288,1749427260000.0
2025-06-11 00:00:00+00:00,2815.74,2879.0,2742.57,2770.34,7913878.569,0.03699560284867631,1749513660000.0
2025-06-12 00:00:00+00:00,2770.35,2783.9,2614.24,2641.38,7405894.267,0.03989537137982609,1749600060000.0
2025-06-13 00:00:00+00:00,2641.38,2644.32,2433.8,2578.09,11165882.996,0.03764464851268817,1749686460000.0
2025-06-14 00:00:00+00:00,2578.1,2578.18,2486.68,2529.66,3565324.3830000004,0.0369746658917727,1749772860000.0
2025-06-15 00:00:00+00:00,2529.66,2559.76,2490.38,2546.32,3498181.69,0.03916257788819979,1749859260000.0
2025-06-16 00:00:00+00:00,2546.32,2680.0,2513.38,2543.12,7101649.995999999,0.038304162655151845,1749945660000.0
2025-06-17 00:00:00+00:00,2543.11,2617.74,2451.97,2508.99,8004120.988000001,0.04090557955042521,1750032060000.0
2025-06-18 00:00:00+00:00,2508.99,2547.35,2465.0,2523.49,6693705.668,0.03988490290137429,1750118460000.0
2025-06-19 00:00:00+00:00,2523.5,2546.29,2483.58,2520.18,3666746.681,0.03935624473955817,1750204860000.0
2025-06-20 00:00:00+00:00,2520.17,2568.56,2363.88,2405.42,7724171.7870000005,0.03911023549594077,1750291260000.0
2025-06-21 00:00:00+00:00,2405.43,2447.96,2213.07,2294.63,6347781.448999999,0.03802151373695313,1750377660000.0
2025-06-22 00:00:00+00:00,2294.64,2312.96,2111.0,2226.33,10976426.377999999,0.03741957622597438,1750464060000.0
2025-06-23 00:00:00+00:00,2226.33,2440.0,2187.01,2410.39,10119602.037,0.039916308336729704,1750550460000.0
2025-06-24 00:00:00+00:00,2410.4,2481.28,2374.9,2447.58,6672609.972000001,0.0384350186357994,1750636860000.0
2025-06-25 00:00:00+00:00,2447.58,2467.84,2388.23,2417.28,5000125.213000001,0.037215440896164194,1750723260000.0
2025-06-26 00:00:00+00:00,2417.28,2520.0,2392.12,2414.54,5704994.512,0.0367286566481553,1750809660000.0
2025-06-27 00:00:00+00:00,2414.59,2463.38,2377.0,2422.06,4375482.494,0.03628374631395361,1750896060000.0
2025-06-28 00:00:00+00:00,2422.07,2447.42,2404.75,2434.8,1533911.759,0.03605343978801392,1750982460000.0
2025-06-29 00:00:00+00:00,2434.8,2524.41,2406.45,2499.25,3066795.1999999997,0.03433137508269212,1751068860000.0
2025-06-30 00:00:00+00:00,2499.25,2523.43,2431.87,2484.3,5172486.705,0.033478194088870074,1751155260000.0
2025-07-01 00:00:00+00:00,2484.3,2499.6,2383.33,2403.65,4506176.030000001,0.03406442888217111,1751241660000.0
2025-07-02 00:00:00+00:00,2403.66,2618.2,2367.53,2569.37,6609066.769,0.033028049515442484,1751328060000.0
2025-07-03 00:00:00+00:00,2569.37,2635.0,2555.25,2590.17,5268757.244,0.03225338211000897,1751414460000.0
2025-07-04 00:00:00+00:00,2590.18,2601.96,2473.07,2506.86,5033671.720000001,0.0347919881345715,1751500860000.0
2025-07-05 00:00:00+00:00,2506.87,2528.86,2486.31,2515.25,2011813.011,0.034258095733529496,1751587260000.0
2025-07-06 00:00:00+00:00,2515.25,2607.08,2502.25,2569.14,3600165.1629999997,0.03362998702642123,1751673660000.0
2025-07-07 00:00:00+00:00,2569.14,2589.88,2505.37,2541.37,4567857.773,0.0328343826640841,1751760060000.0
2025-07-08 00:00:00+00:00,2541.36,2627.83,2522.07,2613.97,4474456.244,0.03317460821376775,1751846460000.0
2025-07-09 00:00:00+00:00,2613.97,2795.73,2588.49,2767.7,7269179.795,0.03336827506512612,1751932860000.0
2025-07-10 00:00:00+00:00,2767.69,3010.44,2754.08,2950.62,8576372.082,0.03303851799389429,1752019260000.0
2025-07-11 00:00:00+00:00,2950.61,3040.95,2913.72,2956.93,8156318.681,0.034216221819722274,1752105660000.0
2025-07-12 00:00:00+00:00,2956.94,2979.0,2902.8,2941.87,3279022.6499999994,0.03517408759806236,1752192060000.0
2025-07-13 00:00:00+00:00,2941.88,3019.52,2930.0,2970.37,3503115.926,0.03581789902284833,1752278460000.0
2025-07-14 00:00:00+00:00,2970.37,3083.0,2961.44,3012.26,6656768.639,0.03560852945381224,1752364860000.0
2025-07-15 00:00:00+00:00,3012.26,3144.48,2930.99,3137.62,8695662.537,0.03473441150308658,1752451260000.0
2025-07-16 00:00:00+00:00,3137.62,3423.47,3099.6,3370.55,9404285.667,0.03542009684167976,1752537660000.0
2025-07-17 00:00:00+00:00,3370.54,3524.0,3311.0,3476.65,8831516.298999999,0.036158124572531966,1752624060000.0
2025-07-18 00:00:00+00:00,3476.66,3674.43,3458.0,3546.36,9940209.861000001,0.03463496095779445,1752710460000.0
2025-07-19 00:00:00+00:00,3546.36,3608.0,3505.0,3591.31,3451544.417,0.037184035460808784,1752796860000.0
2025-07-20 00:00:00+00:00,3591.32,3826.0,3578.05,3755.67,7235342.352,0.03522119575109549,1752883260000.0
2025-07-21 00:00:00+00:00,3755.68,3857.82,3700.19,3760.96,6672579.311,0.03535728597096894,1752969660000.0
2025-07-22 00:00:00+00:00,3760.95,3798.58,3616.53,3746.01,7931786.206,0.036943260456417285,1753056060000.0
2025-07-23 00:00:00+00:00,3746.02,3764.08,3526.5,3627.49,6962184.377,0.036430305012278875,1753142460000.0
2025-07-24 00:00:00+00:00,3627.5,3772.63,3505.0,3706.2,7785869.615,0.035812664783622425,1753228860000.0
2025-07-25 00:00:00+00:00,3706.22,3746.42,3570.13,3724.17,7413357.205,0.03568704304220078,1753315260000.0
2025-07-26 00:00:00+00:00,3724.18,3795.2,3694.56,3740.0,3327830.068,0.03531541205716172,1753401660000.0
2025-07-27 00:00:00+00:00,3740.0,3878.53,3728.36,3871.47,4061335.7579999994,0.035257835425676794,1753488060000.0
2025-07-28 00:00:00+00:00,3871.48,3940.81,3751.03,3796.0,6290790.926000001,0.035341583253291224,1753574460000.0
2025-07-29 00:00:00+00:00,3795.99,3885.43,3712.24,3791.55,6546244.159,0.035571889779230925,1753660860000.0
2025-07-30 00:00:00+00:00,3791.55,3832.61,3670.0,3808.67,5758788.738,0.03542533108090567,1753747260000.0
2025-07-31 00:00:00+00:00,3808.67,3878.0,3682.23,3696.58,5397334.755999999,0.03482339356992692,1753833660000.0
2025-08-01 00:00:00+00:00,3696.57,3722.9,3428.86,3486.42,9193572.267,0.034116771274430135,1753920060000.0
2025-08-02 00:00:00+00:00,3486.41,3536.48,3366.5,3392.42,5424066.49,0.035226429990321384,1754006460000.0
2025-08-03 00:00:00+00:00,3392.42,3520.97,3353.51,3495.0,3427531.227,0.03651928707911921,1754092860000.0
2025-08-04 00:00:00+00:00,3495.01,3735.0,3489.28,3719.42,5316512.392999999,0.0367391251266071,1754179260000.0
2025-08-05 00:00:00+00:00,3719.41,3720.1,3542.58,3610.19,5815168.146,0.03609531370182114,1754265660000.0
2025-08-06 00:00:00+00:00,3610.19,3697.39,3562.34,3681.21,4199037.186,0.034645429436246246,1754352060000.0
2025-08-07 00:00:00+00:00,3681.21,3926.38,3645.78,3908.4,5937102.226000001,0.03451457345559869,1754438460000.0
2025-08-08 00:00:00+00:00,3908.4,4070.0,3876.7,4009.05,6145342.857,0.033855059313135025,1754524860000.0
2025-08-09 00:00:00+00:00,4009.04,4325.24,4005.02,4259.1,6548032.73,0.03425286149430359,1754611260000.0
2025-08-10 00:00:00+00:00,4259.11,4331.99,4160.0,4248.77,4745124.651000001,0.03557712401845683,1754697660000.0
2025-08-11 00:00:00+00:00,4248.77,4370.0,4164.23,4221.31,7280638.345,0.0369746658917727,1754784060000.0
2025-08-12 00:00:00+00:00,4221.31,4640.0,4216.61,4589.31,8478717.162999999,0.035791727826718814,1754870460000.0
2025-08-13 00:00:00+00:00,4589.31,4783.62,4562.59,4748.37,7960032.485,0.03622616968246869,1754956860000.0
2025-08-14 00:00:00+00:00,4748.36,4794.0,4451.0,4545.26,10442559.67,0.03652975555757102,1755043260000.0
2025-08-15 00:00:00+00:00,4545.26,4670.23,4364.0,4437.16,7420333.141,0.03710028763319435,1755129660000.0
2025-08-16 00:00:00+00:00,4437.15,4488.33,4370.0,4420.22,3186954.848,0.037288720245326826,1755216060000.0
2025-08-17 00:00:00+00:00,4420.22,4574.95,4392.45,4470.66,4146129.1759999995,0.037498089814362916,1755302460000.0
2025-08-18 00:00:00+00:00,4470.66,4480.0,4224.1,4311.73,8232985.759,0.037539963728170124,1755388860000.0
2025-08-19 00:00:00+00:00,4311.72,4354.22,4064.96,4073.94,7641112.186000001,0.03811573004301936,1755475260000.0
2025-08-20 00:00:00+00:00,4073.93,4376.13,4060.0,4334.5,7670009.510000001,0.036943260456417285,1755561660000.0
2025-08-21 00:00:00+00:00,4334.5,4338.94,4202.0,4223.7,4937369.302,0.03816807243527839,1755648060000.0
2025-08-22 00:00:00+00:00,4223.69,4888.49,4206.0,4830.37,11984283.633000001,0.03692755773873958,1755734460000.0
2025-08-23 00:00:00+00:00,4830.36,4830.37,4662.25,4777.26,3997279.6610000003,0.036634440342089056,1755820860000.0
2025-08-24 00:00:00+00:00,4777.25,4957.67,4702.47,4778.32,6361395.851,0.03633085446698673,1755907260000.0
2025-08-25 00:00:00+00:00,4778.33,4796.8,4331.15,4374.25,9104476.925,0.03600633163498081,1755993660000.0
2025-08-26 00:00:00+00:00,4374.25,4632.92,4310.0,4598.49,6833123.715,0.037011305566354014,1756080060000.0
2025-08-27 00:00:00+00:00,4598.5,4662.5,4479.01,4504.84,5766618.714,0.03904742462522994,1756166460000.0
2025-08-28 00:00:00+00:00,4504.86,4633.12,4425.0,4509.1,4426437.919,0.03911023549594077,1756252860000.0
2025-08-29 00:00:00+00:00,4509.1,4514.66,4264.29,4358.65,6209654.111,0.037545197967396034,1756339260000.0
2025-08-30 00:00:00+00:00,4358.65,4414.45,4254.97,4372.0,2942714.992,0.036859512628802854,1756425660000.0
2025-08-31 00:00:00+00:00,4372.0,4498.0,4370.33,4389.58,3156027.534,0.037027008284031715,1756512060000.0
2025-09-01 00:00:00+00:00,4389.58,4490.0,4205.49,4313.0,5447493.883,0.03700607132712812,1756598460000.0
2025-09-02 00:00:00+00:00,4313.0,4414.73,4254.33,4324.59,5122607.494,0.03646694468686019,1756684860000.0
2025-09-03 00:00:00+00:00,4324.58,4488.36,4281.0,4448.22,3880391.161,0.036979900130998604,1756771260000.0
2025-09-04 00:00:00+00:00,4448.22,4480.99,4263.0,4295.68,4894116.686000001,0.037225909374616006,1756857660000.0
2025-09-05 00:00:00+00:00,4295.68,4494.45,4252.47,4305.71,6326357.484999999,0.036948494695643194,1756944060000.0
2025-09-06 00:00:00+00:00,4305.71,4327.0,4220.0,4271.69,2147554.767,0.03689091806415827,1757030460000.0
2025-09-07 00:00:00+00:00,4271.68,4336.05,4267.44,4303.84,1711470.552,0.035346817492517134,1757116860000.0
2025-09-08 00:00:00+00:00,4303.83,4382.75,4276.21,4303.98,3546410.6149999998,0.0352840066218063,1757203260000.0
2025-09-09 00:00:00+00:00,4303.97,4380.77,4275.0,4308.4,3523559.615,0.035121745205803336,1757289660000.0
2025-09-10 00:00:00+00:00,4308.41,4453.56,4283.0,4347.83,4432223.474,0.03409060007830062,1757376060000.0
2025-09-11 00:00:00+00:00,4347.83,4483.44,4328.88,4456.86,4235830.637,0.03410106855675243,1757462460000.0
2025-09-12 00:00:00+00:00,4456.87,4750.0,4448.35,4710.83,4819201.204,0.034074897360622906,1757548860000.0
2025-09-13 00:00:00+00:00,4710.82,4768.0,4603.0,4664.74,3171687.815,0.03357764463416221,1757635260000.0
2025-09-14 00:00:00+00:00,4664.74,4691.3,4575.0,4602.0,2511259.9110000003,0.03338397778280383,1757721660000.0
2025-09-15 00:00:00+00:00,4602.0,4668.0,4463.0,4521.54,4176404.992,0.03234759841607521,1757808060000.0
2025-09-16 00:00:00+00:00,4521.54,4536.31,4421.01,4499.41,3109858.769,0.03228478754536438,1757894460000.0
2025-09-17 00:00:00+00:00,4499.41,4615.26,4404.08,4588.3,5124507.153,0.032860553860213616,1757980860000.0
2025-09-18 00:00:00+00:00,4588.31,4642.6,4551.75,4585.31,2928393.691,0.033237419084478574,1758067260000.0
2025-09-19 00:00:00+00:00,4585.32,4619.5,4433.0,4466.49,3411338.5300000003,0.03332640115131891,1758153660000.0
2025-09-20 00:00:00+00:00,4466.48,4506.75,4451.62,4478.27,1210096.9760000003,0.03240517504756013,1758240060000.0
2025-09-21 00:00:00+00:00,4478.26,4497.01,4440.01,4443.01,1366255.5720000002,0.03181894025425909,1758326460000.0
2025-09-22 00:00:00+00:00,4443.0,4454.01,4000.88,4196.86,6100386.078000001,0.03156246253218989,1758412860000.0
2025-09-23 00:00:00+00:00,4196.87,4230.06,4112.43,4162.25,3491189.5820000004,0.03170378699128925,1758499260000.0
2025-09-24 00:00:00+00:00,4162.25,4204.99,4070.0,4150.51,3047254.3660000004,0.03312226582150873,1758585660000.0
2025-09-25 00:00:00+00:00,4150.51,4158.95,3822.0,3873.1,8452019.740999999,0.033561941916484504,1758672060000.0
2025-09-26 00:00:00+00:00,3873.1,4066.39,3866.0,4030.17,4740997.735,0.03327405875905989,1758758460000.0
2025-09-27 00:00:00+00:00,4030.17,4038.62,3971.45,4017.01,1763090.139,0.03491237563676726,1758844860000.0
2025-09-28 00:00:00+00:00,4017.01,4143.05,3963.1,4139.55,2514830.2989999996,0.033289761476737595,1758931260000.0
2025-09-29 00:00:00+00:00,4139.54,4234.27,4080.0,4212.98,3781396.686,0.033237419084478574,1759017660000.0
2025-09-30 00:00:00+00:00,4212.99,4246.87,4091.0,4142.75,3692892.9420000003,0.033425851696611046,1759104060000.0
2025-10-01 00:00:00+00:00,4142.75,4356.07,4120.61,4345.85,4436505.357,0.033048986472346095,1759190460000.0
