trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
415,2908535.0,2908800.0,1.0,515.0,3.2705,3.2659000000000002,0.84215375,0.8409692500000001,0.16822944165,-2.368999999999968,-4.220352441649968,8033.264677377947,4.0,8037.485029819596,0.2095565333871365,1755043200.0,2025-08-12 19:35:00+00:00,2025-08-12 19:35:00+00:00,2025-08-13 00:00:00+00:00,2025-08-13 00:00:00+00:00,3.1972830602332314,3.5598677590670746,2025-08-13 00:00:00+00:00,3.9521968548378297,-0.11192572560536551,timeout,minute interval; not exact exchange fill
416,2953255.0,2953440.0,1.0,657.0,3.1366,3.1039000000000003,1.0303731,1.0196311500000002,0.20395251,-21.48389999999982,-23.73785675999982,8009.526820617947,4.0,8033.264677377947,0.25652661561160295,1757721600.0,2025-09-12 20:55:00+00:00,2025-09-12 20:55:00+00:00,2025-09-13 00:00:00+00:00,2025-09-13 00:00:00+00:00,3.080139991523845,3.3589400339046187,2025-09-13 00:00:00+00:00,3.9380092193666796,-0.6399340165749187,timeout,minute interval; not exact exchange fill
417,2960585.0,2960621.0,1.0,1034.0,3.1042,3.0694000000000004,1.6048714,1.5868798000000002,0.0,-35.98319999999971,-39.17495119999971,7970.3518694179475,1.0,8009.526820617947,0.400740626991541,1758152520.0,2025-09-17 23:05:00+00:00,2025-09-17 23:05:00+00:00,2025-09-17 23:41:00+00:00,2025-09-17 23:42:00+00:00,3.070047189083572,3.2368112436657124,2025-09-18 00:00:00+00:00,3.8828793328377107,-1.1093318231611693,stop,minute interval; not exact exchange fill
418,2970975.0,2971797.0,-1.0,1061.0,2.8613,2.7321,1.51791965,1.4493790500000001,-0.25116878003084364,137.08119999999997,134.3650700800308,8104.716939497977,2.0,7970.3518694179475,0.38089150262593097,1758823080.0,2025-09-25 04:15:00+00:00,2025-09-25 04:15:00+00:00,2025-09-25 17:57:00+00:00,2025-09-25 17:58:00+00:00,2.894624208988526,2.731503164045897,2025-09-26 00:00:00+00:00,3.8949712504442093,3.8002410918214387,target,minute interval; not exact exchange fill
419,2981775.0,2982240.0,1.0,887.0,3.0288,3.0369,1.3432728,1.3468651500000002,0.269432739292,7.184700000000193,4.225129310708192,8108.942068808686,4.0,8104.716939497977,0.3314792632556036,1759449600.0,2025-10-02 16:15:00+00:00,2025-10-02 16:15:00+00:00,2025-10-03 00:00:00+00:00,2025-10-03 00:00:00+00:00,2.987580675041036,3.1896772998358567,2025-10-03 00:00:00+00:00,3.902958139077198,0.11556212259037273,timeout,minute interval; not exact exchange fill
420,2985560.0,2985723.0,1.0,867.0,3.0509,3.008,1.32256515,1.303968,0.265573736007,-37.19429999999995,-40.08640688600695,8068.855661922678,1.0,8108.942068808686,0.3261991857328197,1759658640.0,2025-10-05 07:20:00+00:00,2025-10-05 07:20:00+00:00,2025-10-05 10:03:00+00:00,2025-10-05 10:04:00+00:00,3.0086569139363935,3.216372344254425,2025-10-06 00:00:00+00:00,3.917146204831468,-1.0945167062695553,stop,minute interval; not exact exchange fill
421,2991385.0,2991641.0,-1.0,919.0,2.7985,2.8389,1.28591075,1.3044745500000001,0.0,-37.127599999999994,-39.717985299999995,8029.137676622679,1.0,8068.855661922678,0.318734354381446,1760013720.0,2025-10-09 08:25:00+00:00,2025-10-09 08:25:00+00:00,2025-10-09 12:41:00+00:00,2025-10-09 12:42:00+00:00,2.838244738540066,2.6430210458397356,2025-10-10 00:00:00+00:00,3.911938029320026,-1.0874068263509196,stop,minute interval; not exact exchange fill
422,2991755.0,2992320.0,-1.0,815.0,2.7931,2.8017000000000003,1.13818825,1.1416927500000003,-0.098807388892176,-7.009000000000314,-9.190073611108138,8019.94760301157,4.0,8029.137676622679,0.28351444347850807,1760054400.0,2025-10-09 14:35:00+00:00,2025-10-09 14:35:00+00:00,2025-10-10 00:00:00+00:00,2025-10-10 00:00:00+00:00,2.838244738540066,2.6155210458397353,2025-10-10 00:00:00+00:00,3.9335470733242333,-0.24977803182983024,timeout,minute interval; not exact exchange fill
423,2993255.0,2993319.0,-1.0,899.0,2.7209000000000003,2.7621,1.22304455,1.2415639500000002,-0.029460589600000003,-37.03879999999991,-39.47394791039991,7980.47365510117,1.0,8019.94760301157,0.3050006335554448,1760114400.0,2025-10-10 15:35:00+00:00,2025-10-10 15:35:00+00:00,2025-10-10 16:39:00+00:00,2025-10-10 16:40:00+00:00,2.761485117859049,2.5610595285638036,2025-10-11 00:00:00+00:00,3.9384010659108823,-1.08189237622751,stop,minute interval; not exact exchange fill
424,2993345.0,2993576.0,-1.0,882.0,2.7203,2.5596,1.1996523,1.1287836,0.0,141.73739999999987,139.40896409999988,8119.88261920117,2.0,7980.47365510117,0.30064689186290955,1760129820.0,2025-10-10 17:05:00+00:00,2025-10-10 17:05:00+00:00,2025-10-10 20:56:00+00:00,2025-10-10 20:57:00+00:00,2.761485117859049,2.559059528563804,2025-10-11 00:00:00+00:00,3.9150178466896945,3.8377952575233634,target,minute interval; not exact exchange fill
425,2998475.0,2999520.0,-1.0,543.0,2.468,2.5026,0.670062,0.6794559,-0.030333345559531787,-18.7878000000001,-20.106984554440572,8099.7756346467295,4.0,8119.88261920117,0.16504228729008902,1760486400.0,2025-10-14 06:35:00+00:00,2025-10-14 06:35:00+00:00,2025-10-15 00:00:00+00:00,2025-10-15 00:00:00+00:00,2.539023027319913,2.1859078907203484,2025-10-15 00:00:00+00:00,3.9718401189660493,-0.5213722771681346,timeout,minute interval; not exact exchange fill
426,3002195.0,3002400.0,-1.0,596.0,2.2868,2.3272,0.6814664,0.6935055999999999,-0.046693856456265205,-24.078399999999995,-25.40667814354373,8074.3689565031855,4.0,8099.7756346467295,0.168267969568202,1760659200.0,2025-10-16 20:35:00+00:00,2025-10-16 20:35:00+00:00,2025-10-17 00:00:00+00:00,2025-10-17 00:00:00+00:00,2.3512772053037776,2.03139117878489,2025-10-17 00:00:00+00:00,3.96122660732235,-0.6611430257006459,timeout,minute interval; not exact exchange fill
427,3002900.0,3003074.0,-1.0,681.0,2.2139,2.2704,0.7538329500000001,0.7730712,0.0,-38.476499999999845,-40.003404149999845,8034.365552353185,1.0,8074.3689565031855,0.18672244334161983,1760699700.0,2025-10-17 08:20:00+00:00,2025-10-17 08:20:00+00:00,2025-10-17 11:14:00+00:00,2025-10-17 11:15:00+00:00,2.2698791858202556,1.9919832567189784,2025-10-18 00:00:00+00:00,3.964272435000723,-1.049356991161251,stop,minute interval; not exact exchange fill
428,3022175.0,3022560.0,-1.0,595.0,2.428,2.4383,0.7223299999999999,0.7253942499999999,0.095394879755,-6.128499999999986,-7.671619129754986,8026.693933223431,4.0,8034.365552353185,0.17981009086359948,1761868800.0,2025-10-30 17:35:00+00:00,2025-10-30 17:35:00+00:00,2025-10-31 00:00:00+00:00,2025-10-31 00:00:00+00:00,2.4918409529325536,2.175136188269786,2025-10-31 00:00:00+00:00,3.9608401835316895,-0.20196248546950119,timeout,minute interval; not exact exchange fill
429,3027070.0,3027810.0,-1.0,953.0,2.4512,2.3004000000000002,1.1679968,1.0961406000000002,0.08829728390745599,143.71239999999983,141.35996531609237,8168.053898539523,2.0,8026.693933223431,0.2910281143686129,1762183860.0,2025-11-03 03:10:00+00:00,2025-11-03 03:10:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 15:31:00+00:00,2.489646718357849,2.299913126568606,2025-11-04 00:00:00+00:00,3.9349749443702398,3.8581068661056874,target,minute interval; not exact exchange fill
430,3029345.0,3029760.0,-1.0,725.0,2.2155,2.2045,0.80311875,0.79913125,0.04347491355,7.975000000000088,6.329275086450087,8174.3831736259735,4.0,8168.053898539523,0.1966487390940455,1762300800.0,2025-11-04 17:05:00+00:00,2025-11-04 17:05:00+00:00,2025-11-05 00:00:00+00:00,2025-11-05 00:00:00+00:00,2.2684976596985167,2.006009361205934,2025-11-05 00:00:00+00:00,3.9528281057272645,0.16472490769709333,timeout,minute interval; not exact exchange fill
431,3029845.0,3029877.0,-1.0,894.0,2.122,2.165,0.948534,0.967755,0.0,-38.442000000000135,-40.358289000000134,8134.024884625973,1.0,8174.3831736259735,0.23207475838920125,1762307880.0,2025-11-05 01:25:00+00:00,2025-11-05 01:25:00+00:00,2025-11-05 01:57:00+00:00,2025-11-05 01:58:00+00:00,2.1645103421007703,1.953958631596918,2025-11-06 00:00:00+00:00,3.952952625145693,-1.0619415833678272,stop,minute interval; not exact exchange fill
432,3032105.0,3032640.0,-1.0,854.0,2.2532,2.2122,0.9621164,0.9446094,0.18819236452268,35.01399999999994,32.919081835477265,8166.94396646145,4.0,8134.024884625973,0.23656588556016964,1762473600.0,2025-11-06 15:05:00+00:00,2025-11-06 15:05:00+00:00,2025-11-07 00:00:00+00:00,2025-11-07 00:00:00+00:00,2.297436777541492,2.0782528898340327,2025-11-07 00:00:00+00:00,3.954788750194928,0.8713775364271258,timeout,minute interval; not exact exchange fill
433,3039460.0,3039840.0,-1.0,703.0,2.4161,2.3907000000000003,0.8492591500000001,0.8403310500000002,-0.0353861048554182,17.856199999999905,16.201995904855323,8183.145962366305,4.0,8166.94396646145,0.2079747708537211,1762905600.0,2025-11-11 17:40:00+00:00,2025-11-11 17:40:00+00:00,2025-11-12 00:00:00+00:00,2025-11-12 00:00:00+00:00,2.4705509392917606,2.201296242832958,2025-11-12 00:00:00+00:00,3.9449045316936595,0.42326057462091804,timeout,minute interval; not exact exchange fill
434,3050755.0,3051360.0,-1.0,751.0,2.1161000000000003,2.1088,0.7945955500000002,0.7918544000000001,0.10668662291799998,5.4823000000002295,3.789163427082229,8186.935125793387,4.0,8183.145962366305,0.19420295168979937,1763596800.0,2025-11-19 13:55:00+00:00,2025-11-19 13:55:00+00:00,2025-11-20 00:00:00+00:00,2025-11-20 00:00:00+00:00,2.1674018588153054,1.9133925647387784,2025-11-20 00:00:00+00:00,3.9512688222662846,0.09834907932215234,timeout,minute interval; not exact exchange fill
435,3052365.0,3052800.0,-1.0,803.0,2.0123,1.9993,0.8079384500000001,0.80271895,0.14560575223975,10.439000000000098,8.68273684776035,8195.617862641147,4.0,8186.935125793387,0.19737262787255902,1763683200.0,2025-11-20 16:45:00+00:00,2025-11-20 16:45:00+00:00,2025-11-21 00:00:00+00:00,2025-11-21 00:00:00+00:00,2.0602098364764916,1.8226606540940344,2025-11-21 00:00:00+00:00,3.9582549190920084,0.22569212466537705,timeout,minute interval; not exact exchange fill
436,3053255.0,3053292.0,-1.0,681.0,1.8939000000000001,1.9516,0.6448729500000001,0.6645198,-0.130645623033,-39.29369999999991,-40.47244712696691,8155.145415514179,1.0,8195.617862641147,0.1573701850935693,1763712780.0,2025-11-21 07:35:00+00:00,2025-11-21 07:35:00+00:00,2025-11-21 08:12:00+00:00,2025-11-21 08:13:00+00:00,1.9511878909362261,1.666248436255096,2025-11-22 00:00:00+00:00,3.9738164562268548,-1.0374078227658883,stop,minute interval; not exact exchange fill
437,3053385.0,3053675.0,-1.0,893.0,1.9084,1.9516,0.8521006000000001,0.8713894000000001,0.0,-38.57759999999992,-40.30108999999992,8114.844325514179,1.0,8155.145415514179,0.20897250915452265,1763735760.0,2025-11-21 09:45:00+00:00,2025-11-21 09:45:00+00:00,2025-11-21 14:35:00+00:00,2025-11-21 14:36:00+00:00,1.9511878909362261,1.7397484362550957,2025-11-22 00:00:00+00:00,3.941572254549169,-1.0547376608785113,stop,minute interval; not exact exchange fill
438,3053765.0,3053816.0,-1.0,743.0,1.8995000000000002,1.9516,0.7056642500000001,0.7250194,0.0,-38.71029999999986,-40.14098364999986,8074.7033418641795,1.0,8114.844325514179,0.1739193561067574,1763744220.0,2025-11-21 16:05:00+00:00,2025-11-21 16:05:00+00:00,2025-11-21 16:56:00+00:00,2025-11-21 16:57:00+00:00,1.9511878909362261,1.695248436255095,2025-11-22 00:00:00+00:00,3.951632772111302,-1.0452264354654777,stop,minute interval; not exact exchange fill
439,3067240.0,3068640.0,-1.0,996.0,2.0785,2.0292,1.035093,1.0105415999999998,0.0268287918884376,49.10280000000012,47.030336608111675,8121.733678472291,4.0,8074.7033418641795,0.2563792021023107,1764633600.0,2025-12-01 00:40:00+00:00,2025-12-01 00:40:00+00:00,2025-12-02 00:00:00+00:00,2025-12-02 00:00:00+00:00,2.115908775643503,1.9313648974259894,2025-12-02 00:00:00+00:00,3.933170761218564,1.2622496366079416,timeout,minute interval; not exact exchange fill
440,3072645.0,3072960.0,-1.0,698.0,2.099,2.0954,0.7325510000000001,0.7312946000000001,0.056252380494000005,2.5128000000000332,0.9927020195060332,8122.7263804917975,4.0,8121.733678472291,0.18039276563370246,1764892800.0,2025-12-04 18:45:00+00:00,2025-12-04 18:45:00+00:00,2025-12-05 00:00:00+00:00,2025-12-05 00:00:00+00:00,2.1539590283162497,1.8821638867350017,2025-12-05 00:00:00+00:00,3.945413882088001,0.025877626307660682,timeout,minute interval; not exact exchange fill
441,3074105.0,3074400.0,-1.0,936.0,2.013,2.0339,0.9420839999999999,0.9518652000000001,0.1092763064270592,-19.56240000000013,-21.565625506427192,8101.16075498537,4.0,8122.7263804917975,0.23196251009084481,1764979200.0,2025-12-05 19:05:00+00:00,2025-12-05 19:05:00+00:00,2025-12-06 00:00:00+00:00,2025-12-06 00:00:00+00:00,2.0533367041185002,1.8541531835259994,2025-12-06 00:00:00+00:00,3.9380217086488676,-0.5711968464984232,timeout,minute interval; not exact exchange fill
442,3088280.0,3088800.0,-1.0,1205.0,1.9187,1.8969,1.15601675,1.1428822500000002,0.9372713071009849,26.26900000000005,23.032829692899067,8124.193584678269,4.0,8101.16075498537,0.2853953365358413,1765843200.0,2025-12-15 15:20:00+00:00,2025-12-15 15:20:00+00:00,2025-12-16 00:00:00+00:00,2025-12-16 00:00:00+00:00,1.9494215267379427,1.7973138930482295,2025-12-16 00:00:00+00:00,3.951174301564015,0.6221820175452363,timeout,minute interval; not exact exchange fill
443,3091305.0,3091680.0,-1.0,1294.0,1.8717000000000001,1.8617000000000001,1.2109899,1.2045199,0.483775769092,12.940000000000012,10.040714430908013,8134.234299109177,4.0,8124.193584678269,0.29811941022278265,1766016000.0,2025-12-17 17:45:00+00:00,2025-12-17 17:45:00+00:00,2025-12-18 00:00:00+00:00,2025-12-18 00:00:00+00:00,1.9002531287416646,1.759487485033342,2025-12-18 00:00:00+00:00,3.929955136682398,0.2717544319644908,timeout,minute interval; not exact exchange fill
444,3092880.0,3093120.0,-1.0,1312.0,1.8048000000000002,1.8071000000000002,1.1839488000000002,1.1854576000000001,0.21379080708998402,-3.017599999999959,-5.600797207089943,8128.633501902088,4.0,8134.234299109177,0.29110270406881705,1766102400.0,2025-12-18 20:00:00+00:00,2025-12-18 20:00:00+00:00,2025-12-19 00:00:00+00:00,2025-12-19 00:00:00+00:00,1.8330564734571269,1.6937741061714922,2025-12-19 00:00:00+00:00,3.9292197590391718,-0.15107689629985632,timeout,minute interval; not exact exchange fill
445,3111480.0,3111840.0,-1.0,1651.0,1.8332000000000002,1.8415000000000001,1.5133066000000002,1.5201582500000002,0.57896224568,-13.703299999999958,-17.315727095679957,8111.317774806409,4.0,8128.633501902088,0.3723397295857634,1767225600.0,2025-12-31 18:00:00+00:00,2025-12-31 18:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,1.8550498337881751,1.747800664847299,2026-01-01 00:00:00+00:00,3.9084661229285387,-0.48000473512416614,timeout,minute interval; not exact exchange fill
446,3117700.0,3117866.0,1.0,1093.0,2.1561,2.1218,1.17830865,1.1595636999999999,0.0,-37.4899,-39.82777235,8071.4900024564095,1.0,8111.317774806409,0.2905344563517911,1767587220.0,2026-01-05 01:40:00+00:00,2026-01-05 01:40:00+00:00,2026-01-05 04:26:00+00:00,2026-01-05 04:27:00+00:00,2.1222391469400175,2.289043412239931,2026-01-06 00:00:00+00:00,3.926168428315435,-1.076137979614708,stop,minute interval; not exact exchange fill
447,3118515.0,3118729.0,1.0,1307.0,2.1499,2.2575000000000003,1.4049596500000001,1.47527625,0.05369312750470501,140.6332000000002,137.69927097249547,8209.189273428905,2.0,8071.4900024564095,0.3481289451073907,1767639000.0,2026-01-05 15:15:00+00:00,2026-01-05 15:15:00+00:00,2026-01-05 18:49:00+00:00,2026-01-05 18:50:00+00:00,2.1222391469400175,2.25804341223993,2026-01-06 00:00:00+00:00,3.9096195625427903,3.8088203054411203,target,minute interval; not exact exchange fill
448,3140205.0,3140640.0,-1.0,954.0,1.9046,1.8893000000000002,0.9084942,0.9011961000000002,0.018452588544,14.596199999999875,12.768057111455876,8221.957330540361,4.0,8209.189273428905,0.22133591265597172,1768953600.0,2026-01-20 16:45:00+00:00,2026-01-20 16:45:00+00:00,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00,1.9447421486413323,1.745531405434671,2026-01-21 00:00:00+00:00,3.9626327924446136,0.3334078547609027,timeout,minute interval; not exact exchange fill
449,3147435.0,3147840.0,-1.0,960.0,1.8366,1.8348,0.881568,0.8807039999999999,0.26056247911584,1.7280000000000229,-0.2948344791158171,8221.662496061244,4.0,8221.957330540361,0.21444236805399763,1769385600.0,2026-01-25 17:15:00+00:00,2026-01-25 17:15:00+00:00,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00,1.8766495965913388,1.6784016136346447,2026-01-26 00:00:00+00:00,3.950061918964939,-0.007668472973967346,timeout,minute interval; not exact exchange fill
450,3153030.0,3153600.0,-1.0,1186.0,1.8538000000000001,1.8070000000000002,1.0993034,1.0715510000000001,0.4545577359687313,55.504799999999946,52.879387864031216,8274.541883925274,4.0,8221.662496061244,0.2674163286383122,1769731200.0,2026-01-29 14:30:00+00:00,2026-01-29 14:30:00+00:00,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00,1.885651248736143,1.7278950050554285,2026-01-30 00:00:00+00:00,3.952906085019589,1.3998299023525218,timeout,minute interval; not exact exchange fill
451,3153705.0,3154540.0,-1.0,1039.0,1.7433,1.7809000000000001,0.9056443500000001,0.9251775500000001,0.2502104128792092,-39.06640000000008,-41.147432312879296,8233.394451612396,1.0,8274.541883925274,0.21889897053016807,1769787660.0,2026-01-30 01:45:00+00:00,2026-01-30 01:45:00+00:00,2026-01-30 15:40:00+00:00,2026-01-30 15:41:00+00:00,1.7804766674677912,1.5970933301288353,2026-01-31 00:00:00+00:00,3.9327535206816036,-1.0652627357202953,stop,minute interval; not exact exchange fill
452,3154565.0,3154739.0,-1.0,1366.0,1.7530000000000001,1.7809000000000001,1.1972990000000001,1.2163547000000001,0.0,-38.111400000000046,-40.52505370000004,8192.869397912396,1.0,8233.394451612396,0.29083970336573045,1769799600.0,2026-01-30 16:05:00+00:00,2026-01-30 16:05:00+00:00,2026-01-30 18:59:00+00:00,2026-01-30 19:00:00+00:00,1.7804766674677912,1.6450933301288355,2026-01-31 00:00:00+00:00,3.927210969003274,-1.079714271564281,stop,minute interval; not exact exchange fill
453,3154830.0,3155040.0,-1.0,1236.0,1.75,1.7341,1.0815000000000001,1.0716738000000001,0.40307068692,19.652400000000032,17.09615551308003,8209.965553425476,4.0,8192.869397912396,0.2640100671629342,1769817600.0,2026-01-30 20:30:00+00:00,2026-01-30 20:30:00+00:00,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00,1.7804766674677912,1.630593330128835,2026-01-31 00:00:00+00:00,3.917970033874543,0.45385018045749237,timeout,minute interval; not exact exchange fill
454,3155855.0,3156071.0,-1.0,1292.0,1.6781000000000001,1.5632000000000001,1.0840526,1.0098272000000001,0.01087363996,148.45080000000002,146.34604656004,8356.311599985516,2.0,8209.965553425476,0.26408213114796725,1769879520.0,2026-01-31 13:35:00+00:00,2026-01-31 13:35:00+00:00,2026-01-31 17:11:00+00:00,2026-01-31 17:12:00+00:00,1.7072992512529443,1.562802994988222,2026-02-01 00:00:00+00:00,3.948628819725387,3.879241042476346,target,minute interval; not exact exchange fill
455,3157400.0,3157568.0,-1.0,1355.0,1.5912000000000002,1.62,1.078038,1.0975500000000002,-0.13196301369,-39.023999999999916,-41.067624986309916,8315.243974999206,1.0,8356.311599985516,0.25801766415744204,1769969340.0,2026-02-01 15:20:00+00:00,2026-02-01 15:20:00+00:00,2026-02-01 18:08:00+00:00,2026-02-01 18:09:00+00:00,1.6195875003875568,1.4796499984497722,2026-02-02 00:00:00+00:00,3.9295464562679374,-1.0676604106814982,stop,minute interval; not exact exchange fill
456,3157670.0,3157920.0,-1.0,1478.0,1.5939,1.5905,1.1778921,1.1753795,0.08937688143400001,5.025200000000103,2.5825515185661025,8317.82652651777,4.0,8315.243974999206,0.2833090895568371,1769990400.0,2026-02-01 19:50:00+00:00,2026-02-01 19:50:00+00:00,2026-02-02 00:00:00+00:00,2026-02-02 00:00:00+00:00,1.6195875003875568,1.493149998449773,2026-02-02 00:00:00+00:00,3.9221411203961054,0.06802251953819886,timeout,minute interval; not exact exchange fill
457,3158130.0,3158149.0,-1.0,1422.0,1.5361,1.5634000000000001,1.0921671000000002,1.1115774,0.0,-38.82060000000015,-41.02434450000015,8276.802182017771,1.0,8317.82652651777,0.2626087708172563,1770004200.0,2026-02-02 03:30:00+00:00,2026-02-02 03:30:00+00:00,2026-02-02 03:49:00+00:00,2026-02-02 03:50:00+00:00,1.5629928264866892,1.430028694053243,2026-02-03 00:00:00+00:00,3.944223043987501,-1.072767491147852,stop,minute interval; not exact exchange fill
458,3158320.0,3158322.0,-1.0,1316.0,1.5339,1.5634000000000001,1.0093062,1.0287172,0.0,-38.82200000000011,-40.86002340000011,8235.94215861777,1.0,8276.802182017771,0.24388796006090965,1770014580.0,2026-02-02 06:40:00+00:00,2026-02-02 06:40:00+00:00,2026-02-02 06:42:00+00:00,2026-02-02 06:43:00+00:00,1.5629928264866892,1.419028694053243,2026-02-03 00:00:00+00:00,3.948440898285145,-1.0672270023060744,stop,minute interval; not exact exchange fill
459,3160395.0,3160587.0,-1.0,1575.0,1.5701,1.5942,1.2364537500000001,1.2554325000000002,0.0,-37.95750000000002,-40.44938625000002,8195.49277236777,1.0,8235.94215861777,0.3002579974912094,1770150480.0,2026-02-03 17:15:00+00:00,2026-02-03 17:15:00+00:00,2026-02-03 20:27:00+00:00,2026-02-03 20:28:00+00:00,1.5938459869094739,1.4771160523621045,2026-02-04 00:00:00+00:00,3.91577524203882,-1.081536433836478,stop,minute interval; not exact exchange fill
460,3160790.0,3160800.0,-1.0,1629.0,1.5711000000000002,1.5786,1.2796609500000002,1.2857697000000001,-0.15695474886927002,-12.21749999999974,-14.62597590113047,8180.866796466639,4.0,8195.49277236777,0.3122840774906307,1770163200.0,2026-02-03 23:50:00+00:00,2026-02-03 23:50:00+00:00,2026-02-04 00:00:00+00:00,2026-02-04 00:00:00+00:00,1.5938459869094739,1.482616052362105,2026-02-04 00:00:00+00:00,3.8900905021202457,-0.3947289545229753,timeout,minute interval; not exact exchange fill
461,3161795.0,3161920.0,-1.0,1602.0,1.5305,1.554,1.2259305,1.2447540000000001,0.0,-37.64700000000012,-40.11768450000012,8140.749111966639,1.0,8180.866796466639,0.29970675003032343,1770230460.0,2026-02-04 16:35:00+00:00,2026-02-04 16:35:00+00:00,2026-02-04 18:40:00+00:00,2026-02-04 18:41:00+00:00,1.5536858741795117,1.439256503281953,2026-02-05 00:00:00+00:00,3.935305436905833,-1.080064948430057,stop,minute interval; not exact exchange fill
462,3161965.0,3161996.0,-1.0,1600.0,1.5306000000000002,1.554,1.2244800000000002,1.2432,0.0,-37.439999999999785,-39.907679999999786,8100.84143196664,1.0,8140.749111966639,0.30082735216592144,1770235020.0,2026-02-04 19:25:00+00:00,2026-02-04 19:25:00+00:00,2026-02-04 19:56:00+00:00,2026-02-04 19:57:00+00:00,1.5536858741795117,1.440256503281953,2026-02-05 00:00:00+00:00,3.9133669366623485,-1.080413927844065,stop,minute interval; not exact exchange fill
463,3162065.0,3162240.0,-1.0,1410.0,1.5273,1.5115,1.0767465,1.0656075,0.1796257656,22.278000000000052,19.956020234400054,8120.79745220104,4.0,8100.84143196664,0.26583571818874585,1770249600.0,2026-02-04 21:05:00+00:00,2026-02-04 21:05:00+00:00,2026-02-05 00:00:00+00:00,2026-02-05 00:00:00+00:00,1.5536858741795117,1.4242565032819536,2026-02-05 00:00:00+00:00,3.905252333768007,0.5363932892164667,timeout,minute interval; not exact exchange fill
464,3162375.0,3162892.0,-1.0,1506.0,1.4622000000000002,1.3652,1.1010366000000003,1.0279956,-0.17142671451949498,146.0820000000003,144.12439451451982,8264.92184671556,2.0,8120.79745220104,0.2711646501419828,1770288780.0,2026-02-05 02:15:00+00:00,2026-02-05 02:15:00+00:00,2026-02-05 10:52:00+00:00,2026-02-05 10:53:00+00:00,1.486908231413942,1.364867074344232,2026-02-06 00:00:00+00:00,3.9392914865143953,3.8732083877807804,target,minute interval; not exact exchange fill
465,3163700.0,3163714.0,-1.0,752.0,1.1231,1.1766,0.4222856,0.44240160000000006,0.0,-40.23200000000008,-41.096687200000076,8223.825159515562,1.0,8264.92184671556,0.10218743935680752,1770338100.0,2026-02-06 00:20:00+00:00,2026-02-06 00:20:00+00:00,2026-02-06 00:34:00+00:00,2026-02-06 00:35:00+00:00,1.1762667345960844,0.9114330616156621,2026-02-07 00:00:00+00:00,3.981191246601902,-1.0278955518931734,stop,minute interval; not exact exchange fill
466,3194855.0,3195360.0,-1.0,1574.0,1.3541,1.3555000000000001,1.0656767,1.0667785,0.809683337650757,-2.203600000000107,-5.145738537650864,8218.679420977913,4.0,8223.825159515562,0.2591681314544813,1772236800.0,2026-02-27 15:35:00+00:00,2026-02-27 15:35:00+00:00,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,1.378122230119503,1.259011079521988,2026-02-28 00:00:00+00:00,3.958371891576044,-0.13609108117324145,timeout,minute interval; not exact exchange fill
467,3195770.0,3196189.0,-1.0,1466.0,1.3062,1.3325,0.9574446000000001,0.9767224999999999,0.39028309598764643,-38.555799999999984,-40.880250195987635,8177.799170781926,1.0,8218.679420977913,0.23299232174846818,1772286600.0,2026-02-28 06:50:00+00:00,2026-02-28 06:50:00+00:00,2026-02-28 13:49:00+00:00,2026-02-28 13:50:00+00:00,1.3322005660151093,1.203197735939563,2026-03-01 00:00:00+00:00,3.961539298820696,-1.0724986950363211,stop,minute interval; not exact exchange fill
468,3196275.0,3196476.0,-1.0,1722.0,1.3105,1.3325,1.1283405,1.1472825,0.49336028959657435,-37.884000000000036,-40.65298328959661,8137.146187492329,1.0,8177.799170781926,0.27595211778528256,1772303820.0,2026-02-28 15:15:00+00:00,2026-02-28 15:15:00+00:00,2026-02-28 18:36:00+00:00,2026-02-28 18:37:00+00:00,1.3322005660151093,1.2246977359395628,2026-03-01 00:00:00+00:00,3.953918252671215,-1.0878980860120362,stop,minute interval; not exact exchange fill
469,3200290.0,3200412.0,-1.0,1585.0,1.3417000000000001,1.3656000000000001,1.0632972500000002,1.082238,0.0,-37.88150000000005,-40.02703525000005,8097.119152242329,1.0,8137.146187492329,0.26134402049563826,1772539980.0,2026-03-03 10:10:00+00:00,2026-03-03 10:10:00+00:00,2026-03-03 12:12:00+00:00,2026-03-03 12:13:00+00:00,1.365289111864156,1.2488435525433768,2026-03-04 00:00:00+00:00,3.936411340594848,-1.0705638323913982,stop,minute interval; not exact exchange fill
